 X: 0.88492656 | Y: 1.08401275 | Z: 0.51621342 | accel X: 0.00473679 | accel Y: -0.00076018 | accel Z: -0.02294177
 X: 0.88439149 | Y: 1.08350587 | Z: 0.51361936 | accel X: 0.00611643 | accel Y: 0.00057034 | accel Z: -0.02173930
 X: 0.88665259 | Y: 1.08073640 | Z: 0.51294947 | accel X: 0.00124724 | accel Y: 0.00180543 | accel Z: -0.02107525
 X: 0.87987304 | Y: 1.08443320 | Z: 0.51564354 | accel X: 0.00286313 | accel Y: -0.00197567 | accel Z: -0.02720755
 X: 0.88669682 | Y: 1.08251798 | Z: 0.51500195 | accel X: 0.00221122 | accel Y: 0.00082819 | accel Z: -0.02940452
 X: 0.88294613 | Y: 1.08552456 | Z: 0.51882845 | accel X: 0.00193939 | accel Y: 0.00002657 | accel Z: -0.03021497
 X: 0.88240486 | Y: 1.08319354 | Z: 0.51766562 | accel X: 0.00360151 | accel Y: 0.00092364 | accel Z: -0.02743882
 X: 0.88524985 | Y: 1.08308256 | Z: 0.51477760 | accel X: 0.00618066 | accel Y: 0.00127668 | accel Z: -0.02248132
 X: 0.88584942 | Y: 1.08208919 | Z: 0.51647693 | accel X: 0.00451393 | accel Y: 0.00196753 | accel Z: -0.02199692
 X: 0.88576025 | Y: 1.08225954 | Z: 0.51755446 | accel X: 0.00451393 | accel Y: 0.00196753 | accel Z: -0.02199692
 X: 0.88637757 | Y: 1.08067703 | Z: 0.51476133 | accel X: 0.00608369 | accel Y: -0.00135852 | accel Z: -0.02717352
 X: 0.87806082 | Y: 1.08758116 | Z: 0.51961339 | accel X: -0.00115668 | accel Y: -0.00048853 | accel Z: -0.02544594
 X: 0.88241154 | Y: 1.08332396 | Z: 0.51709324 | accel X: 0.00068101 | accel Y: -0.00135512 | accel Z: -0.02591872
 X: 0.87961727 | Y: 1.08690166 | Z: 0.51592922 | accel X: 0.00112105 | accel Y: -0.00157099 | accel Z: -0.02514637
 X: 0.87783241 | Y: 1.08908951 | Z: 0.51641732 | accel X: 0.00251228 | accel Y: 0.00193856 | accel Z: -0.02707714
 X: 0.88390160 | Y: 1.08767021 | Z: 0.51641017 | accel X: 0.00680342 | accel Y: 0.00099220 | accel Z: -0.02121520
 X: 0.88301533 | Y: 1.08379388 | Z: 0.51648951 | accel X: 0.00680342 | accel Y: 0.00099220 | accel Z: -0.02121520
 X: 0.88747615 | Y: 1.08122861 | Z: 0.52181393 | accel X: 0.00127076 | accel Y: 0.00289270 | accel Z: -0.01610833
 X: 0.88213164 | Y: 1.08399343 | Z: 0.51663971 | accel X: 0.00377108 | accel Y: 0.00106229 | accel Z: -0.02556431
 X: 0.88584453 | Y: 1.08315444 | Z: 0.51921672 | accel X: 0.00379908 | accel Y: 0.00061491 | accel Z: -0.02780312
 X: 0.88498032 | Y: 1.08305824 | Z: 0.51690084 | accel X: 0.00323137 | accel Y: 0.00080871 | accel Z: -0.02381617
 X: 0.88430417 | Y: 1.08317101 | Z: 0.51686496 | accel X: 0.00395095 | accel Y: 0.00131676 | accel Z: -0.02888244
 X: 0.88273978 | Y: 1.08269322 | Z: 0.51438385 | accel X: 0.00546339 | accel Y: -0.00043563 | accel Z: -0.02475488
 X: 0.89088118 | Y: 1.07821989 | Z: 0.51725817 | accel X: 0.00546339 | accel Y: -0.00043563 | accel Z: -0.02475488
 X: 0.88416487 | Y: 1.08298862 | Z: 0.51983845 | accel X: 0.00403064 | accel Y: 0.00186863 | accel Z: -0.02613503
 X: 0.88479805 | Y: 1.08245230 | Z: 0.51887208 | accel X: 0.00061263 | accel Y: -0.00006514 | accel Z: -0.02055568
 X: 0.88482404 | Y: 1.08172071 | Z: 0.52047575 | accel X: 0.00161786 | accel Y: -0.00050008 | accel Z: -0.02104050
 X: 0.88662940 | Y: 1.08009791 | Z: 0.52210337 | accel X: 0.00457283 | accel Y: 0.00218709 | accel Z: -0.02661735
 X: 0.88720059 | Y: 1.08098900 | Z: 0.51835126 | accel X: 0.00149627 | accel Y: -0.00047652 | accel Z: -0.02371264
 X: 0.89195496 | Y: 1.07984734 | Z: 0.52242106 | accel X: 0.00149627 | accel Y: -0.00047652 | accel Z: -0.02371264
 X: 0.89091605 | Y: 1.07885027 | Z: 0.51415044 | accel X: 0.00578746 | accel Y: 0.00035400 | accel Z: -0.02779669
 X: 0.88247687 | Y: 1.08207965 | Z: 0.51368600 | accel X: 0.00278288 | accel Y: 0.00064516 | accel Z: -0.03162408
 X: 0.88722020 | Y: 1.08033383 | Z: 0.52192301 | accel X: 0.00295450 | accel Y: 0.00055736 | accel Z: -0.02123582
 X: 0.88685924 | Y: 1.08199513 | Z: 0.51868576 | accel X: 0.00334817 | accel Y: -0.00195382 | accel Z: -0.02444804
 X: 0.88257700 | Y: 1.08552754 | Z: 0.51632458 | accel X: -0.00088811 | accel Y: -0.00159595 | accel Z: -0.02307498
 X: 0.88234442 | Y: 1.08550847 | Z: 0.51478863 | accel X: 0.00594476 | accel Y: 0.00071910 | accel Z: -0.03152186
 X: 0.88262320 | Y: 1.08760011 | Z: 0.51343310 | accel X: 0.00594476 | accel Y: 0.00071910 | accel Z: -0.03152186
 X: 0.88169926 | Y: 1.08524454 | Z: 0.51652503 | accel X: 0.00732883 | accel Y: 0.00046556 | accel Z: -0.03403449
 X: 0.87682945 | Y: 1.08809352 | Z: 0.51961416 | accel X: 0.00191019 | accel Y: 0.00030939 | accel Z: -0.02490127
 X: 0.88612068 | Y: 1.08025885 | Z: 0.52046382 | accel X: 0.00270006 | accel Y: 0.00206000 | accel Z: -0.02545065
 X: 0.88517958 | Y: 1.08047187 | Z: 0.51629883 | accel X: 0.00166624 | accel Y: -0.00069228 | accel Z: -0.03001720
 X: 0.88165742 | Y: 1.08554184 | Z: 0.51837164 | accel X: 0.00226161 | accel Y: -0.00001495 | accel Z: -0.02203047
 X: 0.87898040 | Y: 1.08630764 | Z: 0.51858121 | accel X: 0.00395970 | accel Y: -0.00107475 | accel Z: -0.02670300
 X: 0.88547635 | Y: 1.08071434 | Z: 0.52403849 | accel X: 0.00391927 | accel Y: 0.00093251 | accel Z: -0.02430511
 X: 0.88154107 | Y: 1.08619273 | Z: 0.51941198 | accel X: 0.00169709 | accel Y: -0.00079518 | accel Z: -0.02229726
 X: 0.89063615 | Y: 1.08103681 | Z: 0.51399261 | accel X: 0.00683723 | accel Y: 0.00181427 | accel Z: -0.02846527
 X: 0.88931805 | Y: 1.07916558 | Z: 0.51724792 | accel X: 0.00969521 | accel Y: 0.00038334 | accel Z: -0.02306598
 X: 0.88495111 | Y: 1.08111775 | Z: 0.51521641 | accel X: 0.00091897 | accel Y: 0.00023996 | accel Z: -0.02015352
 X: 0.88498259 | Y: 1.08722663 | Z: 0.51713353 | accel X: 0.00091897 | accel Y: 0.00023996 | accel Z: -0.02015352
 X: 0.87795448 | Y: 1.08830941 | Z: 0.51570266 | accel X: 0.00110037 | accel Y: 0.00087012 | accel Z: -0.02765352
 X: 0.88964862 | Y: 1.08087790 | Z: 0.51447439 | accel X: 0.00484132 | accel Y: -0.00157880 | accel Z: -0.01875210
 X: 0.88669616 | Y: 1.08016551 | Z: 0.52074885 | accel X: 0.00169568 | accel Y: 0.00052141 | accel Z: -0.02317148
 X: 0.88399655 | Y: 1.08434629 | Z: 0.51497477 | accel X: 0.00241528 | accel Y: 0.00001087 | accel Z: -0.02269685
 X: 0.88258141 | Y: 1.08438492 | Z: 0.51423973 | accel X: 0.00532768 | accel Y: 0.00066034 | accel Z: -0.02527803
 X: 0.88341874 | Y: 1.08258569 | Z: 0.51727092 | accel X: -0.00049542 | accel Y: 0.00105916 | accel Z: -0.02581358
 X: 0.87971902 | Y: 1.08663023 | Z: 0.51628798 | accel X: -0.00049542 | accel Y: 0.00105916 | accel Z: -0.02581358
 X: 0.88653815 | Y: 1.08140910 | Z: 0.51860476 | accel X: 0.00058072 | accel Y: 0.00160128 | accel Z: -0.02654886
 X: 0.88920051 | Y: 1.07933950 | Z: 0.51818222 | accel X: 0.00336720 | accel Y: 0.00023442 | accel Z: -0.02308583
 X: 0.88064742 | Y: 1.08608997 | Z: 0.51539910 | accel X: 0.00277700 | accel Y: 0.00108888 | accel Z: -0.02260107
 X: 0.88232112 | Y: 1.08464205 | Z: 0.51645917 | accel X: 0.00264638 | accel Y: -0.00178648 | accel Z: -0.02617180
 X: 0.88660246 | Y: 1.08158696 | Z: 0.51363248 | accel X: 0.00791100 | accel Y: 0.00061828 | accel Z: -0.03128248
 X: 0.88260901 | Y: 1.08574593 | Z: 0.51816869 | accel X: 0.00791100 | accel Y: 0.00061828 | accel Z: -0.03128248
 X: 0.88406801 | Y: 1.08222210 | Z: 0.51794875 | accel X: 0.00390697 | accel Y: 0.00063631 | accel Z: -0.02522486
 X: 0.88448489 | Y: 1.08300376 | Z: 0.51504260 | accel X: 0.00758558 | accel Y: 0.00090259 | accel Z: -0.02448571
 X: 0.88110483 | Y: 1.08435559 | Z: 0.51798183 | accel X: 0.00226667 | accel Y: 0.00118653 | accel Z: -0.01919311
 X: 0.87876618 | Y: 1.08600199 | Z: 0.51771790 | accel X: 0.00214659 | accel Y: -0.00050280 | accel Z: -0.02479601
 X: 0.88436359 | Y: 1.08361542 | Z: 0.52227068 | accel X: 0.00162935 | accel Y: 0.00086645 | accel Z: -0.02075338
 X: 0.88189691 | Y: 1.08396184 | Z: 0.51935786 | accel X: 0.00207546 | accel Y: 0.00466341 | accel Z: -0.02697289
 X: 0.88041222 | Y: 1.08660042 | Z: 0.51634741 | accel X: 0.00024477 | accel Y: -0.00023064 | accel Z: -0.02283102
 X: 0.88065809 | Y: 1.08478987 | Z: 0.51654255 | accel X: 0.00329113 | accel Y: -0.00014884 | accel Z: -0.02961850
 X: 0.88356590 | Y: 1.08450210 | Z: 0.51649970 | accel X: 0.00188825 | accel Y: 0.00002757 | accel Z: -0.03008085
 X: 0.88109124 | Y: 1.08846915 | Z: 0.52096838 | accel X: 0.00188825 | accel Y: 0.00002757 | accel Z: -0.03008085
 X: 0.87892163 | Y: 1.08893740 | Z: 0.51618618 | accel X: 0.00141321 | accel Y: -0.00226077 | accel Z: -0.02171463
 X: 0.87195671 | Y: 1.09120524 | Z: 0.51769173 | accel X: 0.00194584 | accel Y: 0.00024687 | accel Z: -0.03047770
 X: 0.87700969 | Y: 1.08754003 | Z: 0.51666337 | accel X: 0.00268223 | accel Y: -0.00134090 | accel Z: -0.03047365
 X: 0.87189794 | Y: 1.09214270 | Z: 0.51743394 | accel X: 0.00277892 | accel Y: 0.00116966 | accel Z: -0.02381444
 X: 0.87926358 | Y: 1.08735061 | Z: 0.51603144 | accel X: 0.00199404 | accel Y: 0.00202506 | accel Z: -0.02245021
 X: 0.87956733 | Y: 1.08814716 | Z: 0.51890206 | accel X: 0.00199404 | accel Y: 0.00202506 | accel Z: -0.02245021
 X: 0.87812239 | Y: 1.08706808 | Z: 0.51276499 | accel X: 0.00615251 | accel Y: 0.00039579 | accel Z: -0.02000731
 X: 0.88795131 | Y: 1.08216321 | Z: 0.51758981 | accel X: 0.00375840 | accel Y: 0.00144402 | accel Z: -0.02850288
 X: 0.87853295 | Y: 1.08554888 | Z: 0.51894218 | accel X: 0.00200018 | accel Y: -0.00009089 | accel Z: -0.02569091
 X: 0.87551904 | Y: 1.09155118 | Z: 0.51950806 | accel X: 0.00118435 | accel Y: -0.00124796 | accel Z: -0.02405059
 X: 0.88353658 | Y: 1.08289826 | Z: 0.51573873 | accel X: 0.00579653 | accel Y: 0.00313491 | accel Z: -0.02724606
 X: 0.87760514 | Y: 1.08726788 | Z: 0.51766390 | accel X: 0.00292920 | accel Y: -0.00003913 | accel Z: -0.02150160
 X: 0.88282281 | Y: 1.08559334 | Z: 0.51793587 | accel X: 0.00292920 | accel Y: -0.00003913 | accel Z: -0.02150160
 X: 0.88303691 | Y: 1.08652532 | Z: 0.51541698 | accel X: 0.00629456 | accel Y: 0.00108005 | accel Z: -0.02873451
 X: 0.87551993 | Y: 1.09253848 | Z: 0.52127331 | accel X: 0.00191826 | accel Y: -0.00123180 | accel Z: -0.02281743
 X: 0.87482709 | Y: 1.08926213 | Z: 0.51359296 | accel X: 0.00201494 | accel Y: -0.00214970 | accel Z: -0.02877432
 X: 0.88223982 | Y: 1.08591068 | Z: 0.51188439 | accel X: 0.00597173 | accel Y: 0.00303601 | accel Z: -0.02369070
 X: 0.88278282 | Y: 1.08572376 | Z: 0.51208812 | accel X: 0.00594616 | accel Y: 0.00400550 | accel Z: -0.02108133
 X: 0.88011032 | Y: 1.08675814 | Z: 0.51867545 | accel X: 0.00346422 | accel Y: -0.00027517 | accel Z: -0.02762151
 X: 0.88094991 | Y: 1.08666348 | Z: 0.52108932 | accel X: 0.00346422 | accel Y: -0.00027517 | accel Z: -0.02762151
 X: 0.88078541 | Y: 1.08685362 | Z: 0.51497644 | accel X: 0.00479419 | accel Y: 0.00015475 | accel Z: -0.02205849
 X: 0.88574749 | Y: 1.08398509 | Z: 0.51549935 | accel X: 0.00199787 | accel Y: 0.00067907 | accel Z: -0.01936758
 X: 0.88280445 | Y: 1.08434391 | Z: 0.51491016 | accel X: 0.00323077 | accel Y: -0.00007036 | accel Z: -0.01854455
 X: 0.88150287 | Y: 1.08637524 | Z: 0.51738542 | accel X: 0.00578429 | accel Y: -0.00138133 | accel Z: -0.02376699
 X: 0.87947470 | Y: 1.08787084 | Z: 0.51777261 | accel X: 0.00342527 | accel Y: 0.00104923 | accel Z: -0.02760059
 X: 0.87577540 | Y: 1.09073079 | Z: 0.51486903 | accel X: 0.00342527 | accel Y: 0.00104923 | accel Z: -0.02760059
 X: 0.88165075 | Y: 1.08740413 | Z: 0.51523376 | accel X: 0.00398080 | accel Y: 0.00389989 | accel Z: -0.02425140
 X: 0.88076943 | Y: 1.08645749 | Z: 0.51845765 | accel X: 0.00083558 | accel Y: 0.00010733 | accel Z: -0.02666199
 X: 0.88150412 | Y: 1.08713007 | Z: 0.51532006 | accel X: 0.00174362 | accel Y: -0.00087170 | accel Z: -0.01724720
 X: 0.88111991 | Y: 1.08669817 | Z: 0.51776683 | accel X: 0.00426646 | accel Y: 0.00059771 | accel Z: -0.02134508
 X: 0.87966216 | Y: 1.08545029 | Z: 0.51640779 | accel X: 0.00383368 | accel Y: 0.00081575 | accel Z: -0.02718306
 X: 0.87946004 | Y: 1.08681178 | Z: 0.51607507 | accel X: 0.00595386 | accel Y: 0.00082501 | accel Z: -0.02631342
 X: 0.87559158 | Y: 1.08897877 | Z: 0.51906347 | accel X: 0.00773036 | accel Y: 0.00187503 | accel Z: -0.01678997
 X: 0.87905562 | Y: 1.08923149 | Z: 0.51503861 | accel X: 0.00724989 | accel Y: 0.00191856 | accel Z: -0.02458858
 X: 0.88752156 | Y: 1.08319843 | Z: 0.51435041 | accel X: 0.00593977 | accel Y: 0.00087827 | accel Z: -0.02297294
 X: 0.88476771 | Y: 1.08289886 | Z: 0.51599169 | accel X: 0.00593977 | accel Y: 0.00087827 | accel Z: -0.02297294
 X: 0.88528156 | Y: 1.08178878 | Z: 0.51920509 | accel X: 0.00395747 | accel Y: -0.00132364 | accel Z: -0.02431333
 X: 0.89532620 | Y: 1.07859218 | Z: 0.51524049 | accel X: 0.00417190 | accel Y: 0.00042875 | accel Z: -0.02457595
 X: 0.88459069 | Y: 1.08185577 | Z: 0.51557881 | accel X: 0.00224677 | accel Y: 0.00185100 | accel Z: -0.02344352
 X: 0.88159019 | Y: 1.08504128 | Z: 0.51609737 | accel X: 0.00489288 | accel Y: -0.00032179 | accel Z: -0.02473980
 X: 0.88912076 | Y: 1.08102727 | Z: 0.51203907 | accel X: 0.00618356 | accel Y: 0.00110859 | accel Z: -0.02732688
 X: 0.88260931 | Y: 1.08431351 | Z: 0.51860237 | accel X: 0.00204301 | accel Y: -0.00152072 | accel Z: -0.02239645
 X: 0.89510661 | Y: 1.07793891 | Z: 0.51268309 | accel X: 0.00204301 | accel Y: -0.00152072 | accel Z: -0.02239645
 X: 0.88422471 | Y: 1.08324373 | Z: 0.51781720 | accel X: 0.00802276 | accel Y: 0.00314384 | accel Z: -0.02019203
 X: 0.88174498 | Y: 1.08456075 | Z: 0.51589954 | accel X: 0.00133037 | accel Y: -0.00157162 | accel Z: -0.02821511
 X: 0.88271564 | Y: 1.08590448 | Z: 0.51754397 | accel X: -0.00052804 | accel Y: -0.00056206 | accel Z: -0.02693951
 X: 0.88662404 | Y: 1.08024621 | Z: 0.51783919 | accel X: 0.00283781 | accel Y: 0.00131632 | accel Z: -0.01801687
 X: 0.88044393 | Y: 1.08655477 | Z: 0.52072346 | accel X: 0.00378232 | accel Y: 0.00066906 | accel Z: -0.02249825
 X: 0.88191521 | Y: 1.08602071 | Z: 0.51947051 | accel X: 0.00305446 | accel Y: 0.00147010 | accel Z: -0.02554023
 X: 0.88394314 | Y: 1.08090377 | Z: 0.51902175 | accel X: 0.00305446 | accel Y: 0.00147010 | accel Z: -0.02554023
 X: 0.88889813 | Y: 1.08239770 | Z: 0.51710182 | accel X: -0.00109117 | accel Y: 0.00149776 | accel Z: -0.02336597
 X: 0.88333899 | Y: 1.08314908 | Z: 0.52157801 | accel X: 0.00564799 | accel Y: -0.00173471 | accel Z: -0.02013576
 X: 0.88344079 | Y: 1.08605742 | Z: 0.51547271 | accel X: -0.00302037 | accel Y: -0.00112510 | accel Z: -0.02326131
 X: 0.87944573 | Y: 1.08817029 | Z: 0.51311368 | accel X: 0.00327744 | accel Y: -0.00076770 | accel Z: -0.02449214
 X: 0.88678795 | Y: 1.08287334 | Z: 0.51893044 | accel X: 0.00224937 | accel Y: 0.00105756 | accel Z: -0.02297944
 X: 0.88338000 | Y: 1.08685994 | Z: 0.51637363 | accel X: 0.00224937 | accel Y: 0.00105756 | accel Z: -0.02297944
 X: 0.88588893 | Y: 1.08609629 | Z: 0.51496851 | accel X: 0.00434519 | accel Y: -0.00010287 | accel Z: -0.02055579
 X: 0.87621498 | Y: 1.08989573 | Z: 0.51707792 | accel X: 0.00653636 | accel Y: 0.00062210 | accel Z: -0.02448940
 X: 0.87989223 | Y: 1.08885491 | Z: 0.51566899 | accel X: 0.00558199 | accel Y: 0.00093646 | accel Z: -0.02511168
 X: 0.88132435 | Y: 1.08513045 | Z: 0.51889342 | accel X: 0.00372635 | accel Y: 0.00243880 | accel Z: -0.02769965
 X: 0.87806433 | Y: 1.08827913 | Z: 0.51682347 | accel X: 0.00280382 | accel Y: 0.00007574 | accel Z: -0.02306616
 X: 0.88437086 | Y: 1.08526862 | Z: 0.51672345 | accel X: 0.00344419 | accel Y: 0.00059823 | accel Z: -0.02597445
 X: 0.88314354 | Y: 1.08581007 | Z: 0.51723099 | accel X: 0.00344419 | accel Y: 0.00059823 | accel Z: -0.02597445
 X: 0.88478070 | Y: 1.08430779 | Z: 0.51757050 | accel X: 0.00600017 | accel Y: 0.00109064 | accel Z: -0.02449477
 X: 0.88508254 | Y: 1.08252478 | Z: 0.51626557 | accel X: 0.00641406 | accel Y: 0.00133603 | accel Z: -0.02493674
 X: 0.87963659 | Y: 1.08667421 | Z: 0.51598662 | accel X: 0.00766064 | accel Y: 0.00098637 | accel Z: -0.03080285
 X: 0.88671345 | Y: 1.08233261 | Z: 0.51535457 | accel X: 0.00237259 | accel Y: 0.00035463 | accel Z: -0.02646923
 X: 0.88414478 | Y: 1.08107412 | Z: 0.51696485 | accel X: -0.00090135 | accel Y: -0.00122458 | accel Z: -0.02690578
 X: 0.88510054 | Y: 1.08042955 | Z: 0.51798290 | accel X: -0.00090135 | accel Y: -0.00122458 | accel Z: -0.02690578
 X: 0.88439971 | Y: 1.08313239 | Z: 0.51824814 | accel X: 0.00260272 | accel Y: -0.00019995 | accel Z: -0.02768463
 X: 0.88330132 | Y: 1.08196902 | Z: 0.51827896 | accel X: -0.00176537 | accel Y: -0.00040335 | accel Z: -0.02321607
 X: 0.88125175 | Y: 1.08450842 | Z: 0.51806521 | accel X: 0.00467003 | accel Y: 0.00049565 | accel Z: -0.02398163
 X: 0.88280869 | Y: 1.08789492 | Z: 0.51908815 | accel X: 0.00433294 | accel Y: -0.00021557 | accel Z: -0.01865911
 X: 0.87864250 | Y: 1.08854878 | Z: 0.51662999 | accel X: 0.00350024 | accel Y: -0.00173070 | accel Z: -0.02781934
 X: 0.88060570 | Y: 1.08968639 | Z: 0.52164215 | accel X: 0.00157764 | accel Y: 0.00015927 | accel Z: -0.01815945
 X: 0.88402361 | Y: 1.08258688 | Z: 0.51957208 | accel X: 0.00157764 | accel Y: 0.00015927 | accel Z: -0.01815945
 X: 0.87633443 | Y: 1.08786345 | Z: 0.51977700 | accel X: 0.00109592 | accel Y: 0.00249383 | accel Z: -0.02404004
 X: 0.88675076 | Y: 1.08148241 | Z: 0.51633030 | accel X: 0.00344303 | accel Y: 0.00003605 | accel Z: -0.01883298
 X: 0.88263607 | Y: 1.08478236 | Z: 0.51389772 | accel X: 0.00414681 | accel Y: 0.00180250 | accel Z: -0.02242714
 X: 0.88519442 | Y: 1.08248198 | Z: 0.52074510 | accel X: 0.00154318 | accel Y: -0.00026733 | accel Z: -0.02282667
 X: 0.88129354 | Y: 1.08506262 | Z: 0.51881307 | accel X: 0.00433964 | accel Y: 0.00066197 | accel Z: -0.02122927
 X: 0.88196421 | Y: 1.08638167 | Z: 0.51131654 | accel X: 0.00433964 | accel Y: 0.00066197 | accel Z: -0.02122927
 X: 0.88636225 | Y: 1.07967448 | Z: 0.51555938 | accel X: 0.00585007 | accel Y: -0.00046663 | accel Z: -0.02473724
 X: 0.88502866 | Y: 1.08394170 | Z: 0.51552963 | accel X: 0.00506578 | accel Y: 0.00002770 | accel Z: -0.02559406
 X: 0.88234478 | Y: 1.08812404 | Z: 0.51621157 | accel X: 0.00398075 | accel Y: 0.00006233 | accel Z: -0.01791185
 X: 0.87907636 | Y: 1.08964610 | Z: 0.51604623 | accel X: 0.00268114 | accel Y: 0.00136104 | accel Z: -0.02395421
 X: 0.87716269 | Y: 1.08806777 | Z: 0.51566720 | accel X: 0.00367884 | accel Y: 0.00432149 | accel Z: -0.02751893
 X: 0.88421202 | Y: 1.08282721 | Z: 0.51545131 | accel X: 0.00598394 | accel Y: -0.00091535 | accel Z: -0.02921796
 X: 0.88424939 | Y: 1.08207023 | Z: 0.51445115 | accel X: 0.00598394 | accel Y: -0.00091535 | accel Z: -0.02921796
 X: 0.88708955 | Y: 1.08221054 | Z: 0.51787579 | accel X: 0.00186842 | accel Y: -0.00026833 | accel Z: -0.03387815
 X: 0.87737250 | Y: 1.08742392 | Z: 0.52073890 | accel X: -0.00015328 | accel Y: -0.00056104 | accel Z: -0.02513957
 X: 0.87699676 | Y: 1.09019649 | Z: 0.51733750 | accel X: 0.00440159 | accel Y: -0.00209046 | accel Z: -0.02548057
 X: 0.87913781 | Y: 1.08822811 | Z: 0.51875186 | accel X: 0.00124225 | accel Y: 0.00136382 | accel Z: -0.02438068
 X: 0.88089746 | Y: 1.08553457 | Z: 0.51724404 | accel X: 0.00462353 | accel Y: 0.00192270 | accel Z: -0.02865791
 X: 0.88256264 | Y: 1.08400023 | Z: 0.51956576 | accel X: 0.00462353 | accel Y: 0.00192270 | accel Z: -0.02865791
 X: 0.88601482 | Y: 1.08396053 | Z: 0.51426202 | accel X: 0.00445507 | accel Y: 0.00063572 | accel Z: -0.02764910
 X: 0.87978864 | Y: 1.08624125 | Z: 0.51838487 | accel X: 0.00279284 | accel Y: -0.00013366 | accel Z: -0.02035362
 X: 0.88413721 | Y: 1.08488095 | Z: 0.51518649 | accel X: 0.00622031 | accel Y: 0.00084054 | accel Z: -0.03066611
 X: 0.87322074 | Y: 1.09069455 | Z: 0.51697820 | accel X: 0.00236626 | accel Y: 0.00049296 | accel Z: -0.02793115
 X: 0.88192219 | Y: 1.08400786 | Z: 0.51678479 | accel X: 0.00543385 | accel Y: 0.00157570 | accel Z: -0.02585912
 X: 0.87900478 | Y: 1.08867669 | Z: 0.51808470 | accel X: 0.00214133 | accel Y: -0.00067893 | accel Z: -0.02285898
 X: 0.88600039 | Y: 1.08224487 | Z: 0.51988286 | accel X: 0.00214133 | accel Y: -0.00067893 | accel Z: -0.02285898
 X: 0.87781364 | Y: 1.08839440 | Z: 0.51508397 | accel X: 0.00145208 | accel Y: -0.00012569 | accel Z: -0.02680171
 X: 0.88172323 | Y: 1.08431256 | Z: 0.51923072 | accel X: 0.00263742 | accel Y: 0.00097886 | accel Z: -0.02757603
 X: 0.87982076 | Y: 1.08600545 | Z: 0.51728249 | accel X: 0.00334521 | accel Y: 0.00028237 | accel Z: -0.02421349
 X: 0.89297569 | Y: 1.07553077 | Z: 0.51393956 | accel X: 0.00631540 | accel Y: -0.00035032 | accel Z: -0.02365857
 X: 0.87762988 | Y: 1.09002006 | Z: 0.51493788 | accel X: 0.00192368 | accel Y: -0.00055298 | accel Z: -0.02260303
 X: 0.88997841 | Y: 1.08171344 | Z: 0.51354998 | accel X: 0.00632546 | accel Y: 0.00113155 | accel Z: -0.03049195
 X: 0.88706785 | Y: 1.08264184 | Z: 0.51717097 | accel X: 0.00632546 | accel Y: 0.00113155 | accel Z: -0.03049195
 X: 0.89007986 | Y: 1.07941902 | Z: 0.51178056 | accel X: 0.00808936 | accel Y: 0.00186830 | accel Z: -0.02605164
 X: 0.88552785 | Y: 1.08454239 | Z: 0.51462668 | accel X: 0.00523349 | accel Y: 0.00009748 | accel Z: -0.02007645
 X: 0.87948364 | Y: 1.08726180 | Z: 0.52030462 | accel X: 0.00538801 | accel Y: 0.00158617 | accel Z: -0.02433568
 X: 0.89273703 | Y: 1.07993317 | Z: 0.51461184 | accel X: 0.00389868 | accel Y: 0.00267598 | accel Z: -0.02539742
 X: 0.88745189 | Y: 1.07945561 | Z: 0.51550514 | accel X: 0.00377172 | accel Y: 0.00146859 | accel Z: -0.02878648
 X: 0.88918614 | Y: 1.08157849 | Z: 0.51622927 | accel X: 0.00377172 | accel Y: 0.00146859 | accel Z: -0.02878648
 X: 0.89092427 | Y: 1.07741356 | Z: 0.51926553 | accel X: 0.00428316 | accel Y: 0.00064654 | accel Z: -0.02153444
 X: 0.89283067 | Y: 1.07867563 | Z: 0.51796335 | accel X: 0.00437292 | accel Y: 0.00048434 | accel Z: -0.02573216
 X: 0.88495034 | Y: 1.08325529 | Z: 0.51466238 | accel X: 0.00383468 | accel Y: -0.00134553 | accel Z: -0.02244413
 X: 0.88751918 | Y: 1.07863510 | Z: 0.51756781 | accel X: 0.00449343 | accel Y: 0.00147443 | accel Z: -0.02692592
 X: 0.88571048 | Y: 1.08166552 | Z: 0.51462567 | accel X: 0.00469080 | accel Y: 0.00219887 | accel Z: -0.02604318
 X: 0.88789153 | Y: 1.07974410 | Z: 0.51644588 | accel X: 0.00637507 | accel Y: 0.00226948 | accel Z: -0.02486193
 X: 0.89029682 | Y: 1.08167911 | Z: 0.51445502 | accel X: 0.00637507 | accel Y: 0.00226948 | accel Z: -0.02486193
 X: 0.89096105 | Y: 1.07809877 | Z: 0.51636159 | accel X: 0.00329372 | accel Y: -0.00117771 | accel Z: -0.02253205
 X: 0.88679338 | Y: 1.07895768 | Z: 0.51908040 | accel X: 0.00382100 | accel Y: 0.00067991 | accel Z: -0.02257633
 X: 0.88652700 | Y: 1.08236527 | Z: 0.51822495 | accel X: 0.00341474 | accel Y: 0.00075841 | accel Z: -0.03092283
 X: 0.89329129 | Y: 1.07662356 | Z: 0.51704025 | accel X: 0.00170992 | accel Y: -0.00023441 | accel Z: -0.02500802
 X: 0.88815409 | Y: 1.08206725 | Z: 0.51454979 | accel X: 0.00313478 | accel Y: -0.00044993 | accel Z: -0.02989662
 X: 0.89313537 | Y: 1.07720828 | Z: 0.51733083 | accel X: 0.00735973 | accel Y: 0.00094558 | accel Z: -0.03085589
