DATA,-161.982849,154.472000,-156.320602,0.059256,0.017077,0.040576,0.997272
DATA,-163.505249,155.395325,-158.723022,0.056682,0.017043,0.039981,0.997446
DATA,-162.541672,154.059326,-157.100830,0.054071,0.017014,0.039438,0.997613
DATA,-161.860001,154.461990,-156.975571,0.051438,0.017085,0.039097,0.997764
DATA,-163.008743,155.241760,-156.872101,0.049011,0.017134,0.038473,0.997910
DATA,-162.924072,155.448746,-159.449539,0.046519,0.017135,0.037953,0.998049
DATA,-160.588806,156.509445,-159.322250,0.044015,0.017137,0.037437,0.998182
DATA,-161.484421,154.198441,-156.988449,0.041576,0.017138,0.036892,0.998307
DATA,-162.396439,153.956146,-159.216675,0.039184,0.017204,0.036431,0.998419
DATA,-162.608521,154.242432,-158.556030,0.036792,0.017333,0.035930,0.998526
DATA,-163.359070,156.226501,-157.602631,0.034321,0.017450,0.035574,0.998625
DATA,-161.456833,154.483002,-157.795349,0.031924,0.017522,0.035037,0.998722
DATA,-162.711243,154.507172,-156.907700,0.029578,0.017617,0.034485,0.998812
DATA,-161.944946,154.955063,-157.287613,0.027290,0.017641,0.034038,0.998892
DATA,-161.889206,154.900482,-157.197693,0.025248,0.017727,0.033301,0.998969
DATA,-163.589081,154.970047,-157.330719,0.022954,0.017820,0.032991,0.999033
DATA,-162.784164,157.339035,-156.111038,0.020808,0.017811,0.032523,0.999096
DATA,-162.406921,153.415390,-157.059113,0.018641,0.017909,0.032187,0.999148
DATA,-164.012329,154.800797,-158.502197,0.016421,0.017887,0.031836,0.999198
DATA,-162.431534,154.256927,-158.230270,0.014365,0.018046,0.031408,0.999240
DATA,-162.517471,154.439972,-158.032730,0.012358,0.017929,0.031005,0.999282
DATA,-162.510345,154.354721,-157.874496,0.010245,0.017972,0.030448,0.999322
DATA,-162.445221,155.510239,-157.738983,0.008234,0.017956,0.030092,0.999352
DATA,-160.497513,154.737137,-155.648499,0.006224,0.018032,0.029617,0.999379
DATA,-162.350586,156.248688,-156.559723,0.004203,0.017988,0.029273,0.999401
DATA,-163.104706,154.953903,-157.912064,0.002175,0.018070,0.028825,0.999419
DATA,-162.581848,154.130325,-156.326385,0.000315,0.018083,0.028193,0.999439
DATA,-162.150940,156.447693,-158.103256,-0.001454,0.018031,0.027626,0.999455
DATA,-162.851868,156.470093,-157.451096,-0.003333,0.018172,0.027144,0.999461
DATA,-162.765671,155.869415,-157.972137,-0.005116,0.018014,0.026619,0.999470
DATA,-161.769028,154.141373,-156.907150,-0.006922,0.017960,0.026305,0.999469
DATA,-163.017670,154.227295,-157.794571,-0.008729,0.017902,0.025823,0.999468
DATA,-163.034653,152.628235,-156.600418,-0.010586,0.017980,0.025513,0.999457
DATA,-162.278076,154.117905,-157.080612,-0.012249,0.017999,0.025059,0.999449
DATA,-162.403305,153.940964,-156.562286,-0.014049,0.018226,0.024769,0.999428
DATA,-163.598434,154.284317,-156.442841,-0.015747,0.018222,0.024348,0.999413
DATA,-163.822433,154.349518,-158.207230,-0.017475,0.018238,0.023995,0.999393
DATA,-163.411407,155.892090,-157.876190,-0.019148,0.018295,0.023608,0.999370
DATA,-162.202454,154.296555,-157.370392,-0.020797,0.018265,0.023214,0.999347
DATA,-162.878342,154.092560,-157.871811,-0.022393,0.018264,0.022833,0.999322
DATA,-163.198654,156.131973,-158.553909,-0.023943,0.018158,0.022419,0.999297
DATA,-162.883270,154.623581,-155.894577,-0.028657,0.018083,0.021585,0.999193
DATA,-162.636261,154.647568,-156.521301,-0.030196,0.018109,0.021154,0.999156
DATA,-162.908493,154.146378,-157.613159,-0.031689,0.018195,0.020870,0.999114
DATA,-163.559631,155.542206,-159.085709,-0.033049,0.018219,0.020519,0.999077
DATA,-163.201859,155.814072,-157.659180,-0.034478,0.018351,0.020101,0.999035
DATA,-162.910675,154.273834,-157.928467,-0.035940,0.018437,0.019863,0.9989DATA,-162.360428,156.055801,-158.194885,-0.144047,0.017097,-0.004779,0.989412
DATA,-163.270828,154.711304,-157.561966,-0.144082,0.017054,-0.004807,0.989407
DATA,-161.994263,154.497253,-157.971985,-0.144046,0.017070,-0.004909,0.989412
DATA,-164.790222,153.483749,-158.686020,-0.144068,0.017134,-0.004870,0.989408
DATA,-162.192917,155.559189,-157.169861,-0.144048,0.017124,-0.005027,0.989410
DATA,-162.106461,156.758301,-157.790756,-0.144102,0.017166,-0.004930,0.989402
DATA,-161.187012,154.679596,-156.817276,-0.144107,0.017090,-0.004908,0.989402
DATA,-164.092026,153.798157,-157.306030,-0.144133,0.017054,-0.004858,0.989400
DATA,-163.375763,155.647415,-157.966660,-0.144141,0.017113,-0.004797,0.989398
DATA,-163.573898,154.099442,-156.214264,-0.144197,0.017130,-0.004812,0.989389
