DATA,-152.165710,154.696365,-157.162064,0.011309,-0.636844,0.770317,0.030218,0.326778,-0.006423,0.009511,-0.945032
DATA,-152.562500,153.370697,-157.082687,0.014603,-0.636986,0.770264,0.026992,0.326676,-0.006419,0.009531,-0.945067
DATA,-152.581879,154.358093,-157.428162,0.009618,-0.636900,0.770379,0.027970,0.326612,-0.006185,0.009798,-0.945087
DATA,-153.665344,154.273071,-156.452347,0.013071,-0.637033,0.770329,0.024743,0.326549,-0.006298,0.010115,-0.945105
DATA,-152.698914,155.117035,-156.778809,0.012582,-0.636979,0.770327,0.026385,0.326372,-0.006109,0.010327,-0.945165
DATA,-153.562485,154.528824,-157.493851,0.012224,-0.636964,0.770315,0.027246,0.326162,-0.006064,DATA,-152.468765,153.818146,-156.903778,0.013001,-0.637951,0.769468,0.027723,0.326026,-0.006084,0.009473,-0.945294
DATA,-152.702850,154.877213,-156.697861,0.012258,-0.637965,0.769500,0.026824,0.326040,-0.006093,0.009336,-0.945290
DATA,-152.641571,154.053009,-156.457687,0.010941,-0.637915,0.769523,0.027895,0.326090,-0.006003,0.009552,-0.945271
DATA,-152.448227,154.277496,-156.553680,0.015813,-0.638005,0.769385,0.027301,0.326089,-0.005934,0.009763,-0.945270
DATA,-153.871201,154.222702,-158.092255,0.011229,-0.637960,0.769532,0.026482,0.326217,-0.006191,0.009530,-0.945227
DATA,-152.988693,155.118866,-156.548309,0.014600,-0.637913,0.769394,0.029755,0.326143,-0.006208,0.010016,-0.945247
DATA,-152.515381,154.395111,-157.938187,0.013673,-0.637960,0.769468,0.027202,0.326334,-0.006558,0.009615,-0.945183
DATA,-152.022049,154.078934,-155.835632,0.012623,-0.637901,0.769480,0.028689,0.326268,-0.006474,0.009690,-0.945206
DATA,-153.252884,153.231628,-157.295715,0.013345,-0.637973,0.769500,0.026123,0.326251,-0.006329,0.009601,-0.945213
DATA,-154.334320,153.668243,-157.866776,0.013422,-0.637938,0.769478,0.027558,0.326212,-0.006279,0.009627,-0.945227
DATA,-152.442947,153.854340,-157.699326,0.014219,-0.637941,0.769459,0.027597,0.326051,-0.006463,0.010141,-0.945276
DATA,-153.538544,153.783661,-157.624084,0.013598,-0.637968,0.769496,0.026237,0.326146,-0.006394,0.009870,-0.945246
DATA,-154.678436,153.670776,-156.734650,0.011457,-0.637945,0.769566,0.025743,0.326106,-0.006189,0.009981,-0.945260
DATA,-151.201080,154.965973,-156.913101,0.012509,-0.637853,0.769472,0.029985,0.326038,-0.006063,0.009895,-0.945285
DATA,-152.780579,154.387466,-155.361694,0.013476,-0.637951,0.769473,0.027368,0.326047,-0.006183,0.009767,-0.945283
DATA,-153.386597,153.729248,-156.959091,0.012817,-0.637952,0.769480,0.027444,0.325993,-0.006110,0.010062,-0.945299
DATA,-152.207062,154.004333,-157.704147,0.014911,-0.638010,0.769430,0.026433,0.325892,-0.006314,0.010259,-0.945330
DATA,-154.215271,155.758774,-157.343658,0.011696,-0.637944,0.769493,0.027755,0.326015,-0.006312,0.009854,-0.945292
DATA,-153.500610,153.681732,-157.860123,0.013976,-0.637995,0.769436,0.027137,0.326007,-0.006219,0.009816,-0.945296
DATA,-154.107925,153.720871,-157.972778,0.008434,-0.637923,0.769566,0.027404,0.325975,-0.006147,0.009714,-0.945308
DATA,-152.153915,154.578293,-157.356750,0.013647,-0.637973,0.769414,0.028393,0.326231,-0.006316,0.009439,-0.945222
DATA,-151.200317,153.725983,-158.122040,0.013075,-0.637977,0.769430,0.028141,0.326137,-0.006323,0.009675,-0.945252
DATA,-153.648499,152.923599,-156.317413,0.010794,-0.637990,0.769496,0.026975,0.326112,-0.006349,0.009690,-0.945260
DATA,-152.730423,155.236481,-156.754196,0.013415,-0.638016,0.769422,0.027310,0.326038,-0.006394,0.009567,-0.945287
DATA,-155.190582,154.007156,-157.817337,0.010112,-0.637938,0.769516,0.027874,0.326119,-0.006547,0.009304,-0.945260
DATA,-152.051270,153.183304,-157.386749,0.013354,-0.637953,0.769428,0.028598,0.326057,-0.006410,0.009410,-0.945282
DATA,-152.590500,154.259598,-155.831924,0.012415,-0.637992,0.769489,0.026426,0.326233,-0.006299,0.009197,-0.945224
DATA,-154.458817,153.938446,-158.456619,0.011287,-0.637916,0.769494,0.028536,0.326189,-0.006269,0.009197,-0.945239
DATA,-152.099075,155.122314,-156.345245,0.012675,-0.637949,0.769499,0.027048,0.326175,-0.006249,0.009292,-0.945243
DATA,-152.943542,153.942886,-157.277084,0.012520,-0.637903,0.769519,0.027637,0.326349,-0.006228,0.008869,-0.945187
DATA,-152.942810,155.341934,-159.196762,0.012235,-0.637889,0.769527,0.027862,0.326141,-0.006135,0.009215,-0.945256
DATA,-153.535095,154.911575,-158.539413,0.011570,-0.637831,0.769542,0.029014,0.326246,-0.005942,0.009040,-0.945223
DATA,-153.784012,154.669556,-157.045731,0.013790,-0.637924,0.769516,0.026589,0.326380,-0.005888,0.008905,-0.945178
DATA,-152.951035,153.586060,-158.401505,0.012737,-0.637857,0.769536,0.028099,0.326468,-0.005867,0.008983,-0.945147
DATA,-154.447678,152.789719,-156.636047,0.013856,-0.637938,0.769551,0.025209,0.326366,-0.005675,0.009151,-0.945182
DATA,-153.034500,154.602875,-157.165573,0.013325,-0.637855,0.769549,0.027536,0.326353,-0.005680,0.009300,-0.945185
